Job_ID,Job_Title,Company,Company_Type,Industry,City,Location_Tier,Experience_Level,Job_Type,Work_Mode,Salary_LPA,Skills_Required,Education_Required,Openings,Applicants,Company_Rating,Date_Posted
IND2035116,E-Commerce Manager,ISRO,PSU/Govt,E-Commerce,Coimbatore,Tier 2,Junior (1-3 yrs),Full-Time,Remote,10.8,"Marketplace APIs (Amazon/Flipkart), Customer Journey Analysis, Email Marketing, Google Analytics",B.Com + Certification,11,2105,4.2,2025-11-29
IND2035117,E-Commerce Manager,Open Financial,Startup,Logistics,Nagpur,Tier 2,Lead (10+ yrs),Contract,Remote,54.8,"Shopify/Magento, Excel, Inventory Management, Google Analytics, A/B Testing, Pricing Strategy",B.Tech/B.E.,20,409,3.7,2024-11-03
IND2035118,E-Commerce Manager,Darwinbox,Startup,E-Commerce,Coimbatore,Tier 2,Mid (3-6 yrs),Full-Time,Remote,22.0,"Inventory Management, Customer Journey Analysis, CRM, SQL",BCA,1,1472,4.2,2025-05-18
IND2035119,E-Commerce Manager,Browserstack,Startup,E-Commerce,Nagpur,Tier 2,Mid (3-6 yrs),Contract,Hybrid,21.5,"Google Analytics, Email Marketing, A/B Testing, Pricing Strategy, Customer Journey Analysis, SQL, Inventory Management",BCA,12,2176,3.6,2024-08-27
IND2035120,E-Commerce Manager,HAL,PSU/Govt,E-Commerce,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,61.0,"Inventory Management, CRM, Email Marketing, Marketplace APIs (Amazon/Flipkart), Shopify/Magento",BCA,10,1737,3.3,2025-07-03
IND2035121,E-Commerce Manager,ISRO,PSU/Govt,Logistics,Indore,Tier 2,Fresher (0-1 yr),Full-Time,Hybrid,5.1,"Google Analytics, Shopify/Magento, SEO/SEM, Pricing Strategy, CRM, Email Marketing, Inventory Management",B.Tech/B.E.,5,55,4.2,2025-01-16
IND2035122,E-Commerce Manager,Open Financial,Startup,E-Commerce,Ahmedabad,Tier 2,Lead (10+ yrs),Full-Time,On-Site,63.9,"Excel, Google Analytics, SQL, Shopify/Magento",B.Tech/B.E.,12,1206,4.0,2026-01-07
IND2035123,E-Commerce Manager,Wipro,MNC,E-Commerce,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,45.6,"CRM, Inventory Management, Product Catalog Management, Customer Journey Analysis, Pricing Strategy",MBA,9,1161,4.1,2025-05-26
IND2035124,E-Commerce Manager,Nykaa,Indian Unicorn,Logistics,Bhubaneswar,Tier 2,Mid (3-6 yrs),Full-Time,Remote,26.1,"Pricing Strategy, Inventory Management, Customer Journey Analysis, Email Marketing, Google Analytics, Shopify/Magento",BCA,14,1204,4.1,2025-03-23
IND2035125,E-Commerce Manager,Zepto,Indian Unicorn,Retail,Bangalore,Tier 1,Fresher (0-1 yr),Full-Time,On-Site,3.0,"Shopify/Magento, Pricing Strategy, A/B Testing, Marketplace APIs (Amazon/Flipkart), SEO/SEM, Excel",MBA,19,1025,3.0,2026-02-01
IND2035126,E-Commerce Manager,ONGC,PSU/Govt,Retail,Chandigarh,Tier 2,Senior (6-10 yrs),Full-Time,Remote,29.5,"Inventory Management, Email Marketing, Product Catalog Management, SQL",MBA,6,118,2.5,2025-09-13
IND2035127,E-Commerce Manager,Hasura,Startup,Logistics,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,Remote,17.7,"Product Catalog Management, Marketplace APIs (Amazon/Flipkart), Customer Journey Analysis, CRM",BCA,10,1562,3.8,2025-10-05
IND2035128,E-Commerce Manager,Mensa Brands,Indian Unicorn,E-Commerce,Nagpur,Tier 2,Fresher (0-1 yr),Full-Time,Remote,6.5,"CRM, Product Catalog Management, A/B Testing, SEO/SEM, Pricing Strategy, Customer Journey Analysis",B.Tech/B.E.,5,553,3.5,2025-02-17
IND2035129,E-Commerce Manager,Leadsquared,Startup,E-Commerce,Delhi,Tier 1,Senior (6-10 yrs),Part-Time,On-Site,37.5,"Marketplace APIs (Amazon/Flipkart), CRM, Excel, A/B Testing",BCA,7,1005,3.4,2024-12-01
IND2035130,E-Commerce Manager,HCL Technologies,MNC,Retail,Nagpur,Tier 2,Lead (10+ yrs),Full-Time,On-Site,64.8,"SQL, Excel, Pricing Strategy, Shopify/Magento, Google Analytics",BCA,17,383,3.9,2025-05-30
IND2035131,E-Commerce Manager,SAP,MNC,E-Commerce,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,Remote,47.1,"A/B Testing, Pricing Strategy, Excel, Marketplace APIs (Amazon/Flipkart), SQL, Product Catalog Management",BCA,8,863,4.2,2025-10-03
IND2035132,E-Commerce Manager,Mensa Brands,Indian Unicorn,Retail,Delhi,Tier 1,Senior (6-10 yrs),Contract,Hybrid,36.2,"Product Catalog Management, Google Analytics, SEO/SEM, Excel, Marketplace APIs (Amazon/Flipkart), Email Marketing",BCA,18,1381,3.5,2025-07-28
IND2035133,E-Commerce Manager,Amazon,MNC,Logistics,Coimbatore,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,23.5,"Product Catalog Management, Google Analytics, Marketplace APIs (Amazon/Flipkart), SEO/SEM, CRM, Excel, Inventory Management",B.Com + Certification,20,888,4.2,2026-02-19
IND2035134,E-Commerce Manager,Postman,Startup,E-Commerce,Bangalore,Tier 1,Senior (6-10 yrs),Internship,On-Site,32.7,"Email Marketing, SEO/SEM, Google Analytics, Pricing Strategy, CRM, Inventory Management, Product Catalog Management",MBA,1,1385,3.7,2024-10-05
IND2035135,E-Commerce Manager,Spinny,Indian Unicorn,Retail,Hyderabad,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,9.0,"Excel, Customer Journey Analysis, SQL, Pricing Strategy, SEO/SEM, Inventory Management, Marketplace APIs (Amazon/Flipkart)",BCA,12,187,3.5,2025-03-29
IND2035136,E-Commerce Manager,Razorpay,Startup,E-Commerce,Delhi,Tier 1,Lead (10+ yrs),Full-Time,Remote,66.7,"Google Analytics, Product Catalog Management, CRM, SEO/SEM",MBA,15,985,3.1,2025-06-25
IND2035137,E-Commerce Manager,DRDO,PSU/Govt,Retail,Bhubaneswar,Tier 2,Mid (3-6 yrs),Part-Time,On-Site,28.7,"CRM, Shopify/Magento, A/B Testing, Pricing Strategy, SEO/SEM",B.Com + Certification,3,1959,2.9,2024-10-08
IND2035138,E-Commerce Manager,Accenture,MNC,Retail,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,45.8,"SQL, CRM, Inventory Management, Shopify/Magento, Product Catalog Management, SEO/SEM, Email Marketing",B.Com + Certification,5,1578,2.8,2025-04-09
IND2035139,E-Commerce Manager,Swiggy,Indian Unicorn,Logistics,Lucknow,Tier 2,Fresher (0-1 yr),Full-Time,Remote,2.9,"Product Catalog Management, CRM, Customer Journey Analysis, Email Marketing, Marketplace APIs (Amazon/Flipkart)",BCA,8,1376,3.8,2025-07-02
IND2035140,E-Commerce Manager,Darwinbox,Startup,E-Commerce,Ahmedabad,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,3.6,"SQL, Inventory Management, SEO/SEM, Excel, Google Analytics",BCA,10,1368,3.5,2024-10-28
IND2035141,E-Commerce Manager,SAP,MNC,E-Commerce,Pune,Tier 1,Junior (1-3 yrs),Full-Time,Remote,13.1,"Product Catalog Management, Excel, Email Marketing, Inventory Management, Marketplace APIs (Amazon/Flipkart), SEO/SEM, A/B Testing",MBA,17,1447,3.9,2024-10-06
IND2035142,E-Commerce Manager,Accenture,MNC,E-Commerce,Chennai,Tier 1,Senior (6-10 yrs),Internship,Remote,33.0,"A/B Testing, SEO/SEM, CRM, Product Catalog Management, Google Analytics",MBA,11,834,4.2,2025-04-04
IND2035143,E-Commerce Manager,Recko,Startup,Retail,Chennai,Tier 1,Mid (3-6 yrs),Full-Time,Remote,19.2,"Google Analytics, Marketplace APIs (Amazon/Flipkart), SQL, Product Catalog Management, Customer Journey Analysis, Pricing Strategy",MBA,4,1251,3.0,2024-11-07
IND2035144,E-Commerce Manager,Zepto,Indian Unicorn,Logistics,Bhubaneswar,Tier 2,Senior (6-10 yrs),Contract,Remote,47.4,"SEO/SEM, A/B Testing, Marketplace APIs (Amazon/Flipkart), CRM, Customer Journey Analysis, Pricing Strategy",BCA,7,576,3.7,2025-01-22
IND2035145,E-Commerce Manager,DRDO,PSU/Govt,E-Commerce,Chandigarh,Tier 2,Fresher (0-1 yr),Internship,On-Site,2.8,"Google Analytics, CRM, Marketplace APIs (Amazon/Flipkart), SEO/SEM, Email Marketing",B.Com + Certification,15,612,3.3,2024-11-21
IND2035146,E-Commerce Manager,Wingify,Startup,Logistics,Delhi,Tier 1,Junior (1-3 yrs),Contract,On-Site,6.5,"Customer Journey Analysis, Excel, SQL, A/B Testing, Google Analytics",B.Tech/B.E.,20,1523,3.6,2025-10-14
IND2035147,E-Commerce Manager,Postman,Startup,Retail,Kochi,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,24.1,"Customer Journey Analysis, Excel, Google Analytics, Inventory Management",B.Tech/B.E.,17,70,3.1,2025-07-31
IND2035148,E-Commerce Manager,HAL,PSU/Govt,Retail,Delhi,Tier 1,Mid (3-6 yrs),Full-Time,Remote,22.7,"CRM, A/B Testing, Google Analytics, SEO/SEM, Customer Journey Analysis, Shopify/Magento, Excel",B.Com + Certification,20,1042,3.6,2026-03-20
IND2035149,E-Commerce Manager,Setu,Startup,E-Commerce,Nagpur,Tier 2,Junior (1-3 yrs),Internship,Hybrid,15.6,"Product Catalog Management, Shopify/Magento, Google Analytics, Pricing Strategy",B.Tech/B.E.,19,1306,3.2,2026-02-19
IND2035150,E-Commerce Manager,Razorpay,Startup,E-Commerce,Indore,Tier 2,Senior (6-10 yrs),Full-Time,Remote,31.1,"Inventory Management, Excel, Email Marketing, A/B Testing, Pricing Strategy, Shopify/Magento, Product Catalog Management",MBA,17,1265,3.9,2025-05-25
IND2035151,E-Commerce Manager,Amazon,MNC,E-Commerce,Bangalore,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,43.1,"Marketplace APIs (Amazon/Flipkart), Product Catalog Management, A/B Testing, Excel, SQL, CRM, Shopify/Magento",B.Tech/B.E.,16,1532,3.6,2026-01-24
IND2035152,E-Commerce Manager,Dream11,Indian Unicorn,E-Commerce,Jaipur,Tier 2,Fresher (0-1 yr),Contract,Hybrid,2.7,"Product Catalog Management, Inventory Management, SEO/SEM, SQL, A/B Testing",B.Com + Certification,20,2304,3.4,2024-07-29
IND2035153,E-Commerce Manager,BSNL,PSU/Govt,Logistics,Indore,Tier 2,Fresher (0-1 yr),Full-Time,Remote,4.3,"Google Analytics, Product Catalog Management, A/B Testing, SQL, Excel",MBA,1,479,3.0,2024-11-29
IND2035154,E-Commerce Manager,Oracle,MNC,Logistics,Lucknow,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,71.5,"Product Catalog Management, SQL, Google Analytics, Customer Journey Analysis, Marketplace APIs (Amazon/Flipkart)",B.Com + Certification,20,1074,3.8,2025-11-03
IND2035155,E-Commerce Manager,Slice,Indian Unicorn,E-Commerce,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,19.9,"Google Analytics, Shopify/Magento, A/B Testing, Excel, Inventory Management, SEO/SEM, Email Marketing",B.Com + Certification,1,813,3.6,2025-04-18
IND2035156,E-Commerce Manager,Microsoft,MNC,E-Commerce,Jaipur,Tier 2,Fresher (0-1 yr),Contract,On-Site,6.1,"Customer Journey Analysis, SQL, CRM, Marketplace APIs (Amazon/Flipkart), Product Catalog Management, Shopify/Magento",MBA,19,1055,4.3,2025-02-25
IND2035157,E-Commerce Manager,BSNL,PSU/Govt,Retail,Bangalore,Tier 1,Junior (1-3 yrs),Contract,Hybrid,13.7,"SEO/SEM, Excel, Customer Journey Analysis, Pricing Strategy, Google Analytics",B.Tech/B.E.,1,1112,3.8,2024-12-25
IND2035158,E-Commerce Manager,Recko,Startup,Logistics,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,6.1,"Shopify/Magento, Email Marketing, A/B Testing, Product Catalog Management, Customer Journey Analysis, Inventory Management, Google Analytics",B.Tech/B.E.,11,147,4.0,2025-09-22
IND2035159,E-Commerce Manager,Razorpay,Indian Unicorn,E-Commerce,Jaipur,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,57.8,"SQL, Excel, Product Catalog Management, Inventory Management, Customer Journey Analysis",B.Com + Certification,2,211,2.9,2024-09-27
IND2035160,E-Commerce Manager,Accenture,MNC,E-Commerce,Kolkata,Tier 2,Mid (3-6 yrs),Internship,On-Site,29.5,"SEO/SEM, Email Marketing, Pricing Strategy, Shopify/Magento",BCA,20,474,3.7,2026-03-03
IND2035161,E-Commerce Manager,Zepto,Indian Unicorn,Logistics,Bhubaneswar,Tier 2,Lead (10+ yrs),Contract,Remote,97.9,"Product Catalog Management, SQL, Pricing Strategy, Excel, SEO/SEM, Email Marketing, Inventory Management",MBA,16,1085,3.2,2025-06-11
IND2035162,E-Commerce Manager,PhonePe,Indian Unicorn,Logistics,Hyderabad,Tier 1,Lead (10+ yrs),Internship,Hybrid,72.2,"CRM, Marketplace APIs (Amazon/Flipkart), SQL, Google Analytics, Product Catalog Management",BCA,16,1095,2.6,2026-03-05
IND2035163,E-Commerce Manager,Mensa Brands,Indian Unicorn,Logistics,Bhubaneswar,Tier 2,Lead (10+ yrs),Full-Time,Remote,99.3,"SEO/SEM, Pricing Strategy, Product Catalog Management, A/B Testing, Excel, Customer Journey Analysis",BCA,14,340,2.6,2026-04-23
IND2035164,E-Commerce Manager,ONGC,PSU/Govt,Retail,Chandigarh,Tier 2,Junior (1-3 yrs),Internship,Remote,8.8,"Google Analytics, SQL, Shopify/Magento, Excel, SEO/SEM, Customer Journey Analysis",B.Tech/B.E.,14,1528,4.2,2025-02-15
IND2035165,E-Commerce Manager,BSNL,PSU/Govt,E-Commerce,Indore,Tier 2,Fresher (0-1 yr),Full-Time,Remote,3.4,"SQL, Google Analytics, Shopify/Magento, Product Catalog Management",B.Tech/B.E.,7,140,2.9,2024-12-10
IND2035166,E-Commerce Manager,Zomato,Indian Unicorn,E-Commerce,Pune,Tier 1,Senior (6-10 yrs),Contract,Hybrid,42.6,"Pricing Strategy, Excel, CRM, SQL",B.Tech/B.E.,8,413,4.2,2024-07-23
IND2035167,E-Commerce Manager,Amazon,MNC,Retail,Chennai,Tier 1,Senior (6-10 yrs),Full-Time,Hybrid,59.0,"Google Analytics, Email Marketing, Inventory Management, Product Catalog Management, SEO/SEM, A/B Testing",B.Com + Certification,19,2085,3.5,2026-04-19
IND2035168,E-Commerce Manager,ISRO,PSU/Govt,Retail,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,27.7,"Google Analytics, Customer Journey Analysis, SEO/SEM, Product Catalog Management",B.Com + Certification,19,2103,3.5,2024-09-17
IND2035169,E-Commerce Manager,Infosys,MNC,Retail,Ahmedabad,Tier 2,Fresher (0-1 yr),Full-Time,Remote,4.0,"A/B Testing, Email Marketing, Excel, Customer Journey Analysis",B.Com + Certification,20,158,2.7,2024-12-16
IND2035170,E-Commerce Manager,Infosys,MNC,Retail,Kochi,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,57.4,"Excel, Inventory Management, Pricing Strategy, Marketplace APIs (Amazon/Flipkart), Shopify/Magento, Google Analytics",MBA,4,2078,4.2,2025-01-19
IND2035171,E-Commerce Manager,TCS,MNC,E-Commerce,Hyderabad,Tier 1,Junior (1-3 yrs),Contract,On-Site,10.6,"Email Marketing, Customer Journey Analysis, Pricing Strategy, SEO/SEM, CRM, SQL, A/B Testing",MBA,7,1926,3.3,2025-03-29
IND2035172,E-Commerce Manager,Infosys,MNC,Retail,Coimbatore,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,98.3,"Product Catalog Management, A/B Testing, Customer Journey Analysis, SQL, Marketplace APIs (Amazon/Flipkart), Google Analytics, Excel",MBA,12,699,4.0,2024-08-19
IND2035173,E-Commerce Manager,Darwinbox,Startup,E-Commerce,Hyderabad,Tier 1,Senior (6-10 yrs),Full-Time,Remote,58.1,"Marketplace APIs (Amazon/Flipkart), Excel, Email Marketing, A/B Testing, SQL, CRM, Customer Journey Analysis",BCA,9,648,3.8,2024-12-20
IND2035174,E-Commerce Manager,Recko,Startup,Retail,Ahmedabad,Tier 2,Mid (3-6 yrs),Full-Time,Remote,25.5,"Pricing Strategy, Customer Journey Analysis, Inventory Management, Product Catalog Management, SEO/SEM",B.Tech/B.E.,4,999,2.6,2025-04-07
IND2035175,E-Commerce Manager,Postman,Startup,Logistics,Mumbai,Tier 1,Lead (10+ yrs),Full-Time,Remote,99.0,"Shopify/Magento, Inventory Management, Customer Journey Analysis, SQL, SEO/SEM, Excel, CRM",B.Tech/B.E.,8,1868,2.8,2024-06-22
IND2035176,E-Commerce Manager,Meesho,Indian Unicorn,Logistics,Delhi,Tier 1,Fresher (0-1 yr),Internship,Hybrid,5.5,"Product Catalog Management, SQL, Google Analytics, A/B Testing, CRM",B.Tech/B.E.,6,892,2.8,2025-04-06
IND2035177,E-Commerce Manager,Amazon,MNC,Retail,Jaipur,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,29.3,"Google Analytics, Customer Journey Analysis, Inventory Management, Email Marketing, Shopify/Magento",MBA,20,789,4.3,2025-04-25
IND2035178,E-Commerce Manager,Zomato,Indian Unicorn,Retail,Mumbai,Tier 1,Fresher (0-1 yr),Contract,Hybrid,7.1,"Excel, Pricing Strategy, Customer Journey Analysis, A/B Testing, Inventory Management, SQL",B.Tech/B.E.,12,1171,2.9,2024-06-29
IND2035179,E-Commerce Manager,Open Financial,Startup,Retail,Indore,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,5.9,"Product Catalog Management, Google Analytics, Marketplace APIs (Amazon/Flipkart), Excel, SEO/SEM",B.Com + Certification,12,464,2.9,2025-12-21
IND2035180,E-Commerce Manager,Adobe,MNC,E-Commerce,Indore,Tier 2,Lead (10+ yrs),Full-Time,On-Site,85.3,"Excel, Inventory Management, Shopify/Magento, SQL",B.Com + Certification,14,1281,3.2,2025-10-21
IND2035181,E-Commerce Manager,Keka,Startup,Retail,Lucknow,Tier 2,Senior (6-10 yrs),Contract,Hybrid,31.8,"Product Catalog Management, Inventory Management, A/B Testing, SEO/SEM, SQL, Marketplace APIs (Amazon/Flipkart), Email Marketing",B.Com + Certification,4,1847,3.4,2025-11-09
IND2035182,E-Commerce Manager,BSNL,PSU/Govt,Logistics,Hyderabad,Tier 1,Mid (3-6 yrs),Full-Time,On-Site,20.7,"Excel, Product Catalog Management, SQL, SEO/SEM, Shopify/Magento, Inventory Management, A/B Testing",B.Tech/B.E.,16,2116,3.8,2024-11-16
IND2035183,E-Commerce Manager,Spinny,Indian Unicorn,E-Commerce,Nagpur,Tier 2,Junior (1-3 yrs),Internship,Remote,12.0,"Email Marketing, Inventory Management, SQL, Product Catalog Management",BCA,16,146,4.0,2026-03-09
IND2035184,E-Commerce Manager,HAL,PSU/Govt,E-Commerce,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,Remote,15.5,"A/B Testing, Excel, SQL, Product Catalog Management, Shopify/Magento",B.Tech/B.E.,12,823,3.8,2026-01-09
IND2035185,E-Commerce Manager,BHEL,PSU/Govt,Logistics,Chandigarh,Tier 2,Mid (3-6 yrs),Contract,Hybrid,13.9,"Inventory Management, Excel, SQL, Pricing Strategy, Email Marketing",BCA,4,1584,3.2,2025-03-28
IND2035186,E-Commerce Manager,Swiggy,Indian Unicorn,E-Commerce,Pune,Tier 1,Lead (10+ yrs),Internship,Hybrid,55.8,"Google Analytics, Shopify/Magento, Pricing Strategy, Customer Journey Analysis",MBA,1,963,3.4,2026-04-15
IND2035187,E-Commerce Manager,Microsoft,MNC,E-Commerce,Delhi,Tier 1,Senior (6-10 yrs),Full-Time,On-Site,50.8,"Inventory Management, SEO/SEM, Excel, Pricing Strategy, A/B Testing, Shopify/Magento, SQL",MBA,4,1867,3.0,2024-11-29
IND2035188,E-Commerce Manager,HAL,PSU/Govt,Logistics,Bhubaneswar,Tier 2,Junior (1-3 yrs),Full-Time,Hybrid,13.0,"Pricing Strategy, Excel, Customer Journey Analysis, CRM",BCA,2,2289,2.9,2025-09-01
IND2035189,E-Commerce Manager,Browserstack,Startup,Logistics,Nagpur,Tier 2,Senior (6-10 yrs),Full-Time,Remote,38.3,"SQL, Shopify/Magento, Marketplace APIs (Amazon/Flipkart), Email Marketing, Customer Journey Analysis",BCA,14,1946,3.3,2025-05-01
IND2035190,E-Commerce Manager,Wipro,MNC,Logistics,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,On-Site,11.0,"Excel, Email Marketing, Inventory Management, SEO/SEM, Pricing Strategy",B.Com + Certification,15,1817,3.7,2024-11-12
IND2035191,E-Commerce Manager,Slice,Indian Unicorn,Logistics,Indore,Tier 2,Junior (1-3 yrs),Part-Time,Hybrid,8.1,"Email Marketing, Product Catalog Management, Pricing Strategy, SEO/SEM, Excel",MBA,11,843,4.1,2024-08-23
IND2035192,E-Commerce Manager,Google,MNC,Logistics,Remote,Remote,Fresher (0-1 yr),Full-Time,Remote,5.3,"Inventory Management, Shopify/Magento, Marketplace APIs (Amazon/Flipkart), CRM",B.Tech/B.E.,4,361,4.2,2024-08-13
IND2035193,E-Commerce Manager,Groww,Indian Unicorn,Logistics,Jaipur,Tier 2,Senior (6-10 yrs),Full-Time,Remote,53.7,"Marketplace APIs (Amazon/Flipkart), A/B Testing, CRM, SEO/SEM, Excel",BCA,6,1007,4.3,2026-01-11
IND2035194,E-Commerce Manager,BSNL,PSU/Govt,E-Commerce,Kolkata,Tier 2,Junior (1-3 yrs),Internship,Hybrid,9.2,"Shopify/Magento, SEO/SEM, Google Analytics, Marketplace APIs (Amazon/Flipkart), Inventory Management, CRM, Pricing Strategy",B.Tech/B.E.,12,638,3.4,2025-09-20
IND2035195,E-Commerce Manager,Meesho,Indian Unicorn,Logistics,Coimbatore,Tier 2,Lead (10+ yrs),Full-Time,Remote,73.6,"Marketplace APIs (Amazon/Flipkart), Inventory Management, Google Analytics, Pricing Strategy, SEO/SEM, A/B Testing, Excel",BCA,11,852,3.4,2024-07-22
IND2035196,E-Commerce Manager,Oracle,MNC,E-Commerce,Kolkata,Tier 2,Mid (3-6 yrs),Full-Time,On-Site,26.1,"SEO/SEM, CRM, Shopify/Magento, Email Marketing, Marketplace APIs (Amazon/Flipkart), Product Catalog Management, A/B Testing",BCA,16,1099,4.2,2026-03-12
IND2035197,E-Commerce Manager,Cognizant,MNC,Logistics,Ahmedabad,Tier 2,Junior (1-3 yrs),Full-Time,Remote,15.7,"A/B Testing, CRM, Marketplace APIs (Amazon/Flipkart), Email Marketing, Shopify/Magento",MBA,6,1517,3.0,2025-03-06
IND2035198,E-Commerce Manager,Wipro,MNC,Logistics,Indore,Tier 2,Mid (3-6 yrs),Full-Time,Hybrid,20.2,"Excel, Pricing Strategy, SEO/SEM, CRM, Email Marketing, Inventory Management, Shopify/Magento",B.Tech/B.E.,12,898,2.7,2024-06-03
IND2035199,E-Commerce Manager,Infosys,MNC,Retail,Mumbai,Tier 1,Junior (1-3 yrs),Full-Time,Remote,11.9,"A/B Testing, Product Catalog Management, CRM, Shopify/Magento",B.Com + Certification,13,2134,4.2,2025-06-26
IND2035200,Supply Chain Analyst,Keka,Startup,E-Commerce,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Remote,19.2,"Logistics Analytics, Excel (Advanced), SQL, Demand Forecasting",MBA,11,1058,3.9,2025-07-29
IND2035201,Supply Chain Analyst,IBM,MNC,Manufacturing,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,17.4,"Tableau, ERP (SAP/Oracle), Excel (Advanced), Python (basic)",B.Tech/B.E.,2,770,3.8,2026-04-16
IND2035202,Supply Chain Analyst,Capgemini,MNC,Logistics,Kolkata,Tier 2,Lead (10+ yrs),Full-Time,Hybrid,48.2,"Python (basic), Vendor Management, SQL, Logistics Analytics, Cost Analysis, ERP (SAP/Oracle), Demand Forecasting",MBA,13,1198,2.6,2025-04-20
IND2035203,Supply Chain Analyst,Spinny,Indian Unicorn,Automobile,Bangalore,Tier 1,Mid (3-6 yrs),Full-Time,Hybrid,19.7,"SQL, Vendor Management, Logistics Analytics, Six Sigma basics",B.Com + Certification,1,416,2.5,2024-06-04
IND2035204,Supply Chain Analyst,Delhivery,Indian Unicorn,E-Commerce,Chandigarh,Tier 2,Mid (3-6 yrs),Full-Time,Remote,26.3,"Demand Forecasting, Excel (Advanced), Power BI, Logistics Analytics",B.Com + Certification,5,320,2.6,2024-06-01
IND2035205,Supply Chain Analyst,BYJU's,Indian Unicorn,Manufacturing,Kolkata,Tier 2,Fresher (0-1 yr),Full-Time,On-Site,4.2,"Process Mapping, Inventory Optimization, Logistics Analytics, Cost Analysis, ERP (SAP/Oracle)",B.Com + Certification,5,178,3.4,2024-10-04
IND2035206,Supply Chain Analyst,Microsoft,MNC,Automobile,Mumbai,Tier 1,Lead (10+ yrs),Full-Time,Remote,57.2,"Excel (Advanced), Inventory Optimization, SQL, Logistics Analytics, Power BI, Process Mapping, Python (basic)",B.Tech/B.E.,7,1376,3.9,2024-12-22
IND2035207,Supply Chain Analyst,Cognizant,MNC,Automobile,Lucknow,Tier 2,Senior (6-10 yrs),Full-Time,On-Site,49.1,"SQL, Tableau, Python (basic), Excel (Advanced), Six Sigma basics, Logistics Analytics",B.Tech/B.E.,14,806,2.5,2025-04-02
